ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,Chromopainter4,Country,Class_big,Class_small
HEL_BA9715AA_AS,-0.00788866,-0.0129101,-0.00169028,0.00990524,0.00378428,-0.00118906,0.00193229,0.00262096,0.00256684,-0.00454261,0.000667887,0.00425084,0.00494604,-0.00289618,-0.00082206,-0.00120294,0.00169847,0.000188074,-0.000435987,-0.00396513,hpEurope,Russia,North_Asia,North_Asia_Russia
HEL_BA9355AA_AS,-0.00605361,-0.013142,-0.0029581,0.0106446,0.00525852,-0.00271859,0.00269946,0.00341406,-0.00292525,-0.00816691,0.0110092,-0.00505035,0.00452613,-0.00845977,-0.000671203,0.00161387,-0.00125362,-0.00422277,0.0040402,-0.00484076,hpEurope,Russia,North_Asia,North_Asia_Russia
HEL_BA9364AA_AS,-0.00828709,-0.0148669,-0.00138837,0.0087831,0.00124161,-0.00105741,-0.00348491,-0.00501373,0.00451738,-0.000762617,-0.00289592,-0.00969728,-0.003561,0.00312427,-0.00328066,0.00184239,0.00154752,0.0027348,-0.00425331,0.00335694,hpEurope,Russia,North_Asia,North_Asia_Russia
HEL_BA8955AA_AS,-0.00573963,-0.0135527,-0.00237172,0.00943741,0.00671356,-0.000350215,-0.00269355,-0.00629724,0.00609389,-0.00542941,0.000324417,-0.00616801,-0.00386294,0.00199291,0.00136528,-0.000903353,-0.00210506,-0.00536154,-0.00262991,-0.00350829,hpEurope,Russia,North_Asia,North_Asia_Russia
HEL_BA8991AA_AS,-0.00694873,-0.0142713,-0.00304486,0.00925426,0.000565237,-0.000773944,-0.00277219,0.000675301,0.00162205,-0.00187016,0.00130352,-0.010644,-0.0019664,-0.00320404,0.00097156,0.00168441,0.00121415,0.00644561,0.0039451,-0.00192646,hpEurope,Russia,North_Asia,North_Asia_Russia
HEL_BA9279AA_AS,-0.00741623,-0.0134946,-0.00258772,0.00967621,0.00281557,-0.00122655,-0.00278132,-0.00364908,0.00297646,-0.00545526,-0.000397606,-0.00875871,0.000888805,-0.00158272,-0.00248238,0.002054,0.00230682,9.3525e-05,-0.0052708,0.00205999,hpEurope,Russia,North_Asia,North_Asia_Russia
HEL_BA9668AA_AS,-0.00501031,-0.0151927,-0.00302264,0.00888808,0.00467545,-0.00147924,-0.00634098,-0.00593858,0.00678675,-0.000713635,-0.00667367,-0.00933014,-0.00755015,0.0030473,-0.00110001,0.000464662,-0.000929601,-0.000222574,-0.00350813,0.00730051,hpEurope,Russia,North_Asia,North_Asia_Russia
HEL_BA8895AA_AS,-0.0058065,-0.0148548,-0.00297841,0.00874249,0.00488213,0.000342146,-0.003441,-0.00378651,0.00589673,-0.00745531,0.007832,0.00481,0.00807324,-0.00714848,-0.00685849,0.00504647,-0.00433615,0.00299191,-0.00215125,-0.00292964,hpEurope,Russia,North_Asia,North_Asia_Russia
HEL_BA9497AA_AS,-0.00733578,-0.0155411,-0.00282891,0.00975264,0.0039025,-0.000165652,-0.00543585,-0.0069958,0.00783798,-0.00360655,-0.00193697,-0.00823678,-0.000896427,0.00314335,-0.0024465,0.00235341,0.00212556,-8.53559e-05,-0.0104443,0.00762943,hpEurope,Russia,North_Asia,North_Asia_Russia
HEL_BA9103AA_AS,-0.00704428,-0.0148538,-0.00322536,0.00856724,0.00352737,-0.000699113,-0.00708822,-0.00591505,0.00606851,0.000965852,-0.00485692,-0.00601283,-0.00400225,0.0040766,-0.00495997,0.000736252,-0.00125406,-0.00637264,-0.00521511,0.00237189,hpEurope,Russia,North_Asia,North_Asia_Russia
HEL_BA9171AA_AS,-0.00841435,-0.014663,-0.00277024,0.0105537,-0.00210348,-0.00182096,-0.00293095,-0.00230468,0.00220448,0.00297281,-0.0037007,-0.00479912,0.000879148,0.00123842,0.000459511,0.0027426,-0.000331216,0.00195835,-0.00726211,-0.00329755,hpEurope,Russia,North_Asia,North_Asia_Russia
HEL_BA9393AA_AS,-0.00813097,-0.0139936,-0.00300938,0.010161,0.00240677,-0.00181226,-0.00285276,-0.00508167,0.00779124,-0.00406375,-0.00418656,-0.0038613,0.00103396,0.00614796,-0.00305383,-0.00210014,0.00400941,0.00640096,-0.00764566,0.00173574,hpEurope,Russia,North_Asia,North_Asia_Russia
HEL_BA9593AA_AS,-0.00729252,-0.0126533,-0.00144284,0.0105422,0.00541654,-0.00277404,0.00774066,0.00481006,-0.00179539,-0.00817684,0.00627529,0.00113354,0.00290194,-0.0105768,0.000785889,0.00813992,0.00378379,0.00552863,0.00820923,-0.00702759,hpEurope,Russia,North_Asia,North_Asia_Russia
HEL_BA9438AA_AS,-0.00706363,-0.0142643,-0.00278809,0.0100104,0.00417561,0.000352671,-0.00234179,-0.00181351,0.000735671,-0.00514,-0.000867635,-0.00312914,-0.00108598,-0.00256381,-0.000659449,0.00591473,0.000856269,0.00537397,-0.00278289,-0.00311833,hpEurope,Russia,North_Asia,North_Asia_Russia
HEL_BA9402AA_AS,-0.00495935,-0.0131445,-0.0022961,0.00760822,0.00463304,-0.00116331,-0.00503979,-0.00469451,0.00621978,-0.00382938,0.00145449,-0.00745474,-0.00127686,-0.000279552,-0.00370415,-0.000659068,-0.00210344,-0.001009,-0.00570175,0.000554555,hpEurope,Russia,North_Asia,North_Asia_Russia
HEL_BA8973AA_AS,-0.00690312,-0.0146994,-0.0027422,0.00893706,0.00342752,-0.0017812,-0.00512568,-0.00815842,0.0110688,-0.00302213,-0.00496492,-0.00595199,-9.78713e-05,0.00710868,0.000457612,-0.00031863,0.00560946,0.00437477,-0.00853074,0.00240956,hpEurope,Russia,North_Asia,North_Asia_Russia
HEL_BA9244AA_AS,0.0021821,-0.0135716,-0.00493737,0.00614228,0.018674,0.0012168,-0.00943669,-0.00470442,0.00925821,-0.0107111,0.0119462,-0.0137761,-0.0023941,-0.000819039,-0.00679898,-0.0100868,-0.00205091,-0.00299088,-0.01095,0.00148163,hpSiberia,Russia,North_Asia,North_Asia_Russia
HEL_BA9127AA_AS,0.0110087,-0.000844761,-0.0113752,0.00468002,0.0825496,-0.00502223,0.0645352,0.012642,0.00297234,0.0296477,-0.0356257,-0.0085319,0.0020224,-0.0250432,-0.00647988,-0.014695,-0.00795534,0.00121076,-0.012999,-0.0192678,hspIndigenousNAmerica,Russia,North_Asia,North_Asia_Russia
HEL_BA9526AA_AS,0.0109358,3.89863e-05,-0.0114457,0.00463889,0.0859494,-0.00472298,0.0685679,0.0121268,8.02009e-05,0.0359185,-0.0369014,-0.00220084,0.000113526,-0.021905,-0.0059082,-0.0113371,-0.00448605,0.00197203,-0.00948625,-0.00782305,hspIndigenousNAmerica,Russia,North_Asia,North_Asia_Russia
HEL_BA9819AA_AS,0.0111166,-0.00308866,-0.00470127,0.00487363,0.0468457,-0.00215596,0.0189964,-0.000111814,0.00520123,-0.0330254,0.0424591,-0.00649978,0.00505043,-0.010186,0.0132638,-0.00152661,0.0133176,-0.00703916,0.0183469,-0.0225499,hspIndigenousNAmerica,Russia,North_Asia,North_Asia_Russia
HEL_BA9287AA_AS,0.0110037,-7.36769e-05,-0.0117014,0.00393635,0.0840644,-0.00637949,0.0655791,0.0136625,0.00195174,0.0275735,-0.0348042,-0.00762894,-6.14213e-06,-0.0258614,-0.00599062,-0.0111077,-0.00586798,0.0026206,-0.00985483,-0.0194388,hspIndigenousNAmerica,Russia,North_Asia,North_Asia_Russia
HEL_BA9726AA_AS,0.0111812,-0.00121638,-0.0107017,0.00485927,0.0791826,-0.00409065,0.060617,0.010954,0.00702102,0.0220313,-0.0285693,-0.00992958,0.000965033,-0.0267174,-0.00975451,-0.0134779,-0.0100645,0.00133463,-0.010701,-0.0241406,hspIndigenousNAmerica,Russia,North_Asia,North_Asia_Russia
HEL_BA9263AA_AS,0.011224,-0.00368131,-0.00495261,0.00478959,0.0479809,-0.00312706,0.0216222,-0.000493478,0.00475854,-0.029371,0.0353048,-0.0128241,0.0050997,-0.0115106,0.0132558,-0.0032861,0.011428,-0.0074065,0.0203284,-0.0255625,hspIndigenousNAmerica,Russia,North_Asia,North_Asia_Russia
HEL_BA9518AA_AS,0.0111145,-0.00293014,-0.00515193,0.00461508,0.0481771,-0.00252833,0.0201983,0.000846181,0.00698332,-0.0291035,0.0377699,-0.0113347,0.00518763,-0.0128013,0.0148345,-0.00300639,0.0106015,-0.00606243,0.022239,-0.0208976,hspIndigenousNAmerica,Russia,North_Asia,North_Asia_Russia
HEL_BA9677AA_AS,0.0108854,-0.00240568,-0.0052344,0.00405591,0.050883,-0.0021593,0.0249686,0.000369406,0.00535262,-0.0230344,0.029227,-0.0102035,-0.000869616,-0.00825887,0.011687,-0.00410927,0.00886958,-0.00500383,0.0158627,-0.0161562,hspIndigenousNAmerica,Russia,North_Asia,North_Asia_Russia
HEL_BA9310AA_AS,-0.00214747,-0.0131898,-0.00311915,0.00830872,0.00728532,0.00189143,-0.00431335,0.00424475,0.00105277,-0.0138787,0.0164697,-0.00227909,0.0070978,-0.0149697,-0.0103944,-0.000943122,-0.00865167,0.00794707,-0.011664,0.00660646,hpEurope,Kyrgyzstan,Central_Asia,Central_Asia_Kyrgyzstan
HEL_AA7346AA_AS,-0.0139241,-0.00122913,0.0060336,0.00143934,0.000214538,0.000480011,3.89146e-05,-0.0013031,-0.0149692,0.011068,0.00660892,-0.00183147,-0.00657076,0.00490631,-0.00374896,-0.0157203,-0.00591488,0.00101254,-0.0167333,-0.00596446,hpEurope,Spain,Europe,Europe_Spain
HEL_AA6065AA_AS,-0.0125969,-0.00656388,0.00229997,0.00744097,-0.0063175,-0.0027574,0.00098852,0.00250123,-0.0122059,0.00741446,0.00164539,-0.00938862,-0.00372626,-0.0067591,-0.0016793,-0.00355951,0.00209228,0.00100832,0.00517114,-0.00381986,hpEurope,Spain,Europe,Europe_Spain
HEL_AA6064AA_AS,-0.0124754,-0.00511371,0.0036846,0.0055672,-0.00195966,-0.000986252,-0.000967927,6.17779e-05,-0.00634498,0.00709961,0.00441922,0.00822597,0.00658479,-0.0104472,-0.00201094,-0.00232866,-0.00183773,-0.00184961,0.00587657,-0.00543903,hpEurope,Spain,Europe,Europe_Spain
HEL_AA7310AA_AS,-0.0132598,-0.00484363,0.00407681,0.00480724,-0.00317747,-0.00142273,0.000331407,-0.00129689,-0.0117767,0.00464077,0.00302746,-0.00176403,-0.000190749,-0.0143536,-0.00195949,-0.00116169,-0.000567205,-0.00246096,0.0114242,-0.00423668,hpEurope,Spain,Europe,Europe_Spain
HEL_AA7315AA_AS,-0.0133132,-0.0017368,0.00513666,0.00190225,0.000139972,0.000801731,0.000502282,-0.00193331,-0.0125713,0.0109946,0.00627541,0.00378627,-0.00487413,0.00612612,-0.00356877,-0.011463,0.00042875,-0.00228006,-0.0087749,-0.00861743,hpEurope,Spain,Europe,Europe_Spain
HEL_AA6041AA_AS,-0.0131555,-0.00665158,0.0035446,0.00644431,-0.00411345,-0.00204203,0.002089,0.00291428,-0.00896735,0.00484549,0.00206833,-0.00103314,-0.00262745,-0.00575569,0.000359459,-0.00487242,0.000220387,0.00134441,0.00423661,-0.0040162,hpEurope,Spain,Europe,Europe_Spain
HEL_AA7313AA_AS,-0.0130247,-0.00479435,0.00445898,0.00642593,-0.00376744,-0.00181018,-0.000792783,-0.000156543,-0.0100015,0.00822899,0.00293382,-0.0023694,-0.0023146,-0.0101068,0.000917953,-0.00707925,0.000189296,0.00134497,0.00686728,-0.00363626,hpEurope,Spain,Europe,Europe_Spain
HEL_AA5922AA_AS,-0.0136486,-0.00139843,0.00539061,0.00267307,0.000361337,0.000112472,-0.00177174,-0.00267411,-0.0148987,0.0107823,0.00306124,0.00122185,-0.00311925,0.0039412,-0.00267427,-0.0135039,-0.00484718,-0.00160915,-0.011579,-0.00590278,hpEurope,Spain,Europe,Europe_Spain
HEL_AA6068AA_AS,-0.0133578,-0.00011948,0.00581043,0.000956298,0.000682424,-0.000271906,0.00029598,-0.00289728,-0.0129606,0.00693836,0.00209443,0.000454241,-0.00513685,0.00183014,-0.00143266,-0.0102269,-0.000308072,-0.000521679,-0.00269263,0.000287698,hpEurope,Spain,Europe,Europe_Spain
HEL_AA7316AA_AS,-0.0139845,-0.00356364,0.00440124,0.00358252,-0.000899047,-0.002262,-0.000387737,-0.000374107,-0.00897302,0.00738086,-0.000561989,-0.00140341,-0.00488299,0.000801951,0.000280673,-0.00816496,-0.000532417,-0.00201393,-0.00643341,-0.00724773,hpEurope,Spain,Europe,Europe_Spain
HEL_AA5918AA_AS,-0.0130673,-0.00593196,0.0022368,0.00763352,-0.00338906,-0.00178154,-4.49437e-05,0.00078111,-0.0113584,0.00532609,0.00193668,-0.00200727,-0.00114379,-0.000242806,-0.00137817,-0.00693699,-0.000459236,0.000501985,0.00462629,-0.00413545,hpEurope,Spain,Europe,Europe_Spain
HEL_AA6069AA_AS,-0.0130463,-0.000656781,0.00606983,0.00268449,-0.000101529,-0.00148141,-0.00168069,-0.0030744,-0.0114881,0.00962393,0.000508153,-0.00183232,-0.00413446,0.00301171,-0.00210574,-0.0160788,-0.000967621,0.00512767,-0.0041916,-0.00302022,hpEurope,Spain,Europe,Europe_Spain
HEL_AA7312AA_AS,-0.0138222,-0.00120452,0.00494979,0.00130538,-0.000698105,-0.000230781,-0.00169978,-0.00303887,-0.0115334,0.0106269,0.00583425,0.0128709,0.000501851,-0.0036613,-0.00301127,-0.00727465,-0.000471825,0.00045202,-0.0070031,-0.0105015,hpEurope,Spain,Europe,Europe_Spain
HEL_AA7294AA_AS,-0.0133936,-6.16601e-05,0.00579929,0.00157478,-0.000166387,4.47515e-06,-0.000350984,-0.00261469,-0.014851,0.010363,0.00263368,0.000868596,-0.00633157,0.00652128,-0.00481987,-0.0126945,-0.0018275,-0.0024533,-0.0143167,-0.0101954,hpEurope,Spain,Europe,Europe_Spain
HEL_AA6048AA_AS,-0.012618,-0.00295109,0.00474006,0.00260032,-0.000895112,-0.000550803,-0.00289425,-0.00141673,-0.0101237,0.00589584,0.00311703,0.0014758,0.00259826,-0.00406781,-0.0028851,-0.00702436,0.00149496,0.00174182,-0.000566361,-0.00796218,hpEurope,Spain,Europe,Europe_Spain
HEL_AA6061AA_AS,-0.0132829,-0.0026302,0.00467199,0.00356434,-0.00235874,0.000111824,-0.0011772,-0.00244019,-0.00963645,0.00935978,0.00204392,-0.000576264,-0.00497709,0.00196766,-0.000580927,-0.00728163,-0.00183302,-0.00110058,-0.0124663,-0.00435874,hpEurope,Spain,Europe,Europe_Spain
HEL_BA9832AA_AS,-0.0029656,-0.0137492,-0.00271195,0.00673652,0.00591468,0.00104899,-0.00265758,0.00614534,2.52602e-05,-0.0124639,0.0136777,-0.00487348,0.0112139,-0.0187204,-0.00473636,0.00870034,-0.00765539,0.0195376,-0.0059224,0.0234706,hpEurope,Kyrgyzstan,Central_Asia,Central_Asia_Kyrgyzstan
HEL_BA8892AA_AS,-0.00320931,-0.0144093,-0.0032554,0.00587256,0.00608264,0.00180021,-0.000992473,0.00879729,-0.000135194,-0.0105179,0.0144905,0.00373643,0.00922463,-0.0194128,-0.00538437,0.00620068,-0.0122998,0.0149317,-0.00542498,0.0120987,hpEurope,Kyrgyzstan,Central_Asia,Central_Asia_Kyrgyzstan
HEL_CA0146AA_AS,0.0132549,0.00100534,0.0025636,0.0033188,-0.00261488,-0.000396413,-0.00150904,-0.00128161,-0.0031471,-0.00287857,-0.00516293,-0.00239302,-8.50494e-05,0.0021226,-0.00177399,-0.00459135,-0.00866571,0.004211,-0.00550893,0.0126706,hspLAEAChinaN,China,East_Asia,East_Asia_China
HEL_CA0147AA_AS,0.0122947,-0.000700636,0.00290756,0.004736,-0.00232446,0.000868213,-0.00293936,0.00146596,-0.00552619,-0.0017998,-0.00215929,-0.000595615,0.00274045,-0.00420135,-0.00314152,0.00183373,-0.00588746,0.00306457,-0.00345941,0.0112032,hspLAEAChinaN,China,East_Asia,East_Asia_China
HEL_CA0144AA_AS,0.0131442,0.00119247,0.00312091,0.0030016,-0.00209232,0.00128512,-0.00626821,0.00227651,-0.00190086,-0.00152716,-0.00398927,0.000661765,0.000382094,-0.00256245,-0.00197616,0.000500212,-0.00667688,0.000711473,-0.00328521,0.00702826,hspLAEAChinaN,China,East_Asia,East_Asia_China
HEL_CA0145AA_AS,0.00937917,-0.0019171,0.00221451,0.00526801,-0.00163841,0.000906552,-0.00205323,0.00616204,-0.00524832,-0.00489304,-0.00402021,-0.000702264,0.00101187,-0.00517833,0.00403957,-0.00121115,-0.00439561,0.00177452,-0.00125806,0.0135961,hspLAEAChinaN,China,East_Asia,East_Asia_China
HEL_CA6180AA_AS,0.0133431,0.00308711,0.00312354,0.000342544,-0.00824816,-0.00228548,0.0070751,-0.0128347,0.000542105,0.000301342,-0.000390995,-0.00508999,0.00955028,0.00594216,-0.00269561,-0.0008184,-0.0138461,0.00557443,0.000885617,0.00934041,hspLAEAChinaNS,China,East_Asia,East_Asia_China
HEL_CA6857AA_AS,0.0140009,0.00315749,0.0027381,0.00205409,-0.00508486,-0.00171809,0.00296779,-0.00426759,-0.00205675,-0.000663209,-0.00596599,-0.00687024,0.0023166,0.00253793,0.000444869,-0.00291362,-0.00979815,0.00296877,-0.00417867,0.0100014,hspLAEAChinaNS,China,East_Asia,East_Asia_China
HEL_CA6164AA_AS,0.0135214,0.00296034,0.00295443,0.00141899,-0.00753112,-0.00264478,0.00593977,-0.00971298,-0.00265022,0.000505448,-0.00254888,-0.00195093,0.00900983,0.00473692,-0.00192219,-0.0024349,-0.0157889,0.0081641,-0.00391345,0.016192,hspLAEAChinaS,China,East_Asia,East_Asia_China
HEL_CA6158AA_AS,0.0125593,0.00160706,0.00243357,0.00181168,-0.0064186,-0.00251025,0.00682744,-0.0111004,0.00176837,-0.00200997,-0.000976868,0.00952178,0.0151796,0.00254524,-0.00471363,0.0028095,-0.0121033,0.00984358,-0.0041641,0.00665437,hspLAEAChinaS,China,East_Asia,East_Asia_China
HEL_CA6169AA_AS,0.0131467,0.00264923,0.00375865,0.00131722,-0.00731985,-0.00290429,0.00470409,-0.0100277,0.00110875,-0.00128455,-0.00118085,0.00454838,0.0131905,0.00371611,-0.00462723,0.0007453,-0.0122603,0.00733966,-0.00236528,0.00811153,hspLAEAChinaS,China,East_Asia,East_Asia_China
HEL_CA6159AA_AS,0.0130767,0.0029544,0.00301362,0.00219556,-0.00744916,-0.00177333,0.00526569,-0.00924576,-0.00312748,0.000395981,-0.00346257,-0.00633194,0.00661398,0.00376372,-0.00515138,-0.0020846,-0.011218,0.00628485,0.00237579,0.0121212,hspLAEAChinaS,China,East_Asia,East_Asia_China
HEL_CA6160AA_AS,0.011625,0.000791501,0.00302425,-0.000429887,-0.0117566,-0.00196224,0.0123409,-0.0127993,0.00558056,0.0135499,0.00669758,-0.00490565,0.00360824,-0.0103988,0.0103692,0.00141885,0.0194723,-0.00813197,-0.00779152,0.00337119,hspLASEAsia,China,East_Asia,East_Asia_China
HEL_BA9747AA_AS,-0.00711214,-0.0138525,-0.00195601,0.00838231,0.00683551,-0.00165529,-0.000520216,-0.00318611,0.00651123,-0.00245004,-0.00801286,-0.00744508,-0.00500259,0.0016722,0.00321759,0.00230471,0.00246042,0.00248732,-0.00431048,0.00212886,hpEurope,Russia,North_Asia,North_Asia_Russia
HEL_BA9315AA_AS,0.00949769,-0.0072825,-0.00661435,0.00211656,0.0445576,0.000135455,0.0151239,0.00215611,0.00897052,-0.0125446,0.0208536,-0.00978431,0.00115332,-0.00548413,0.00178203,-0.00336217,-5.56119e-05,-0.00535725,-0.000258604,-0.00324362,hpSiberia,Russia,North_Asia,North_Asia_Russia
HEL_AA7275AA_AS,-0.005933,-0.0131596,-0.00317846,0.0085501,0.0102646,-0.000642721,0.00331477,-0.000298761,0.00486186,0.00563097,-0.00895249,-0.00951345,-0.00519786,-0.00233667,-0.0024234,-0.00228679,0.000667852,0.00796018,-0.00525295,0.00119902,hpEurope,Russia,North_Asia,North_Asia_Russia
HEL_AA7278AA_AS,-0.00609918,-0.0148851,-0.00321455,0.00857993,0.00784102,-0.00115591,-0.00491516,-0.00953636,0.0104243,-0.00456893,0.00230342,0.0149283,0.00775259,0.00140469,-0.0025049,0.00260599,-0.00235268,-0.00625373,-0.00751292,-0.00211402,hpEurope,Russia,North_Asia,North_Asia_Russia
HEL_AA7246AA_AS,0.00782512,-0.0080233,-0.00608278,0.0036517,0.0336156,0.0025742,0.000580605,-5.20451e-05,0.0104798,-0.0212981,0.028303,-0.00611249,0.00916945,-0.00478256,-0.00597626,-0.00947556,-0.00460214,-0.00107651,-0.0140798,-0.00436425,hpSiberia,Russia,North_Asia,North_Asia_Russia
HEL_AA7337AA_AS,0.0106667,0.000490635,-0.0124077,0.00514214,0.0873834,-0.00622459,0.0720573,0.0145243,-0.000724273,0.0426655,-0.0490189,0.00287848,-0.0031543,-0.0205148,-0.00358168,-0.00131779,-0.00678204,0.00102976,-0.00357596,-0.00969926,hspIndigenousNAmerica,Russia,North_Asia,North_Asia_Russia
HEL_BA9640AA_AS,0.00440411,-0.0129208,-0.0046881,0.00203137,0.0191277,0.00466718,-0.00849596,-8.71564e-05,0.0117296,-0.0175309,0.0193412,0.000557543,0.0125321,-0.00755251,-0.0128226,-0.00526581,-0.0115959,0.000146378,-0.0223038,0.00520319,hpSiberia,Kyrgyzstan,Central_Asia,Central_Asia_Kyrgyzstan
HEL_BA0139AA_AS,-0.0101138,-0.01356,-0.00172962,0.0117096,-0.00281917,-0.00174693,0.00159751,0.00176932,-0.00299969,0.00170105,-0.00116233,-0.0108799,0.00182087,-0.00466712,0.00141785,0.00232001,0.00267786,-0.00129072,0.00764185,0.00326837,hpEurope,Sweden,Europe,Europe_Sweden
HEL_BA9695AA_AS,-0.0159536,0.0160374,0.0135886,-0.0111791,0.00819943,0.00429207,-0.00708714,-0.00901082,-0.00290814,0.00125601,0.00451422,0.00502112,-0.000105808,-0.00592519,-0.00298292,-0.0133663,-1.44959e-06,-0.00149005,0.00786786,0.00632627,hpAfrica1,Colombia,South_America,South_America_Colombia
